mac-address,name,password,email,gender
be16825d37dcdc05cb4403310ae61fb625db93a9,Cheryl Jones,asdfgh5470,cheryl.jones.2013@sis.smu.edu.sg,F
456f41199b5670e70aec99d5be2af9f1b9e0580a,Chester Kong,zxcvbn1360,chester.kong.2015@sis.smu.edusg,M
69c2870611ab452a06bd5d650681ff7014f2aba6,Chetan Pillay,qwerty338,chetan.pillay.2016@economics.smu.edusg,M
c3dd5c6d7ae746422e4133be709ed1ed5b679100,Chetana Pillay,qwerty339,chetana.pillay.2015@economics.smu.edusg,M
92a7bec351c0d2d4c5f573505c57dc0febd97dd1,Chilkoja Pillay,qwerty340,chilkoja.pillay.2016@economics.smu.edusg,M
5dbb676825c8749ca82b65544675f7bd1732820c,Chirasmita Pillay,qwerty341,chirasmita.pillay.2015@economics.smu.edusg,M
f5cebbec0c715d49f20d4215b08fe6312a45dcca,Chithra Pillay,qwerty342,chithra.pillay.2016@economics.smu.edusg,M
51057cbe9061ea94f4d577400698eb10b30b9735,Chitrasen Pillay,qwerty343,chitrasen.pillay.2013@economics.smu.edusg,M
8e5ef79b2eb37820d68140a71381982a16369d53,Chloe Lam,zxcvbn1838,chloe.lam.2016@sis.smu.edusg,F
739afa00320c306eabdd78a20dc59ffb32af5010,Christian Kong,zxcvbn1361,christian.kong.2015@sis.smu.edusg,M
ab4de0826d833ffd4b08b7960bf44ff188975c17,Christina Jones,asdfgh5481,christina.jones.2015@sis.smu.edu.sg,F
0251ab60059e0e08926e04b6041191c6b39e36bd,Christina Lam,zxcvbn1839,christina.lam.2013@sis.smu.edusg,F
06e1f4985ab594cde27a7f6abe52a76159c5dd68,Christine Jones,asdfgh5454,christine.jones.2013@sis.smu.edu.sg,F
f0fc8ab4268b105870ff7d78bb4466064c2250eb,Christine Lam,zxcvbn1840,christine.lam.2015@sis.smu.edusg,F
acfd15edffa7c29d2b0ca730937590568e79023a,Christopher Kong,zxcvbn1362,christopher.kong.2016@sis.smu.edusg,M
00b09ec7e1c6138522c471cc7cb7d39695e805fc,Chrysostom Kong,zxcvbn1363,chrysostom.kong.2015@sis.smu.edusg,M
fe7c76256b292f9bb11d2a09f53ba37f85fdb974,Chudamani Pillay,qwerty344,chudamani.pillay.2014@economics.smu.edusg,M
d8fcf88fc5891ff8b632b867686df52558bcee4a,Cicilia Lam,zxcvbn1841,cicilia.lam.2014@sis.smu.edusg,F
548e84c8761c328e3b8fd3e4fbe9e4b4a9cd87f3,Claire Lam,zxcvbn1842,claire.lam.2015@sis.smu.edusg,F
9af0695338dd7e5750200c6657cebca0533a9cea,Clara Lam,zxcvbn1843,clara.lam.2015@sis.smu.edusg,F
6946a41c3e237bf97ec2ef3869dc920f575cc13c,Clare Lam,zxcvbn1844,clare.lam.2016@sis.smu.edusg,F
0503d6e499b59638a1a66ecb4099d4a67c70471e,Clarence Kong,zxcvbn1364,clarence.kong.2016@sis.smu.edusg,M
c10a5fede4c586b144727ab7a3618d305bde14e7,Clarissa Lam,zxcvbn1845,clarissa.lam.2016@sis.smu.edusg,F
3d4c653b0c1381f45c146207fd5e2c68a73a6f39,Clark Kong,zxcvbn1365,clark.kong.2014@sis.smu.edusg,M
bc81720726f91edabebd37782e82584b18b5cdb3,Claud Kong,zxcvbn1366,claud.kong.2016@sis.smu.edusg,M
2e6dcffe8e93359104fbd5044bb47507fdfdccf5,Claude Kong,zxcvbn1367,claude.kong.2016@sis.smu.edusg,M
3e40f90371e970a512db01009feeeb0c69377196,Claudette Lam,zxcvbn1846,claudette.lam.2016@sis.smu.edusg,F
0e7dcd84f26222ece7852f7736ff6a489373733e,Claudia Lam,zxcvbn1847,claudia.lam.2016@sis.smu.edusg,F
5dd60151a39f675d5ef4017d92a1ebf6ba2661ee,Claudine Lam,zxcvbn1848,claudine.lam.2016@sis.smu.edusg,F
eadc422e7d89f06472391db26b5bec1a5a00fd59,Clement Kong,zxcvbn1368,clement.kong.2016@sis.smu.edusg,M
169748957f1f4c32678d3c00a38dd187642be318,Clementine Lam,zxcvbn1849,clementine.lam.2016@sis.smu.edusg,F
de482883944ed6aa08c16a1080ecae5e1445962a,Clifford Kong,zxcvbn1369,clifford.kong.2013@sis.smu.edusg,M
638885c312bbce6c062d4ec3f891d59e4381c3bc,Clifton Kong,zxcvbn1370,clifton.kong.2013@sis.smu.edusg,M
3326332e14b61436302c78e3ce4baf3e23f4636f,Clint Kong,zxcvbn1371,clint.kong.2013@sis.smu.edusg,M
3b6ad6350d519af439a0d31f574697d708e08872,Clinton Kong,zxcvbn1372,clinton.kong.2015@sis.smu.edusg,M
6976276f3699c6b37a2f57c9a675ce6dbff12414,Clive Kong,zxcvbn1373,clive.kong.2014@sis.smu.edusg,M
7acedc96cbf741b2f598896db9af5373a985e4ec,Clyde Kong,zxcvbn1374,clyde.kong.2014@sis.smu.edusg,M
32db4b67b6c8b0a8bcb6eddbde3cedf2e1f7d830,Colin Kong,zxcvbn1375,colin.kong.2013@sis.smu.edusg,M
819965e7c8301aa82fb68b5865df25afa9a7e34e,Colleen Lam,zxcvbn1850,colleen.lam.2015@sis.smu.edusg,F
60af54b5d91660ce88218ba4588bacf08cca3077,Colum Kong,zxcvbn1376,colum.kong.2016@sis.smu.edusg,M
d61c63f1d19cf0fc9ccc99204737025648ae1e8c,Conan Kong,zxcvbn1377,conan.kong.2014@sis.smu.edusg,M
34afe6b1bfa8cfdfa0d6dd22adea9200b1ac5a0c,Connie Tan,zxcvbn2271,Connie.tan.2016@accountancy.smu.edusg,F
daf806a3e578dcdc284dee9e3803fb0cf43a9fd2,Conrad Kong,zxcvbn1378,conrad.kong.2016@sis.smu.edusg,M
fc012ab95367af6b53327bcac21cb10e5b3fc1a5,Constance Lam,zxcvbn1851,constance.lam.2013@sis.smu.edusg,F
0dc00d7b0056c96d60acca1955491bc7585c9bbf,Constant Kong,zxcvbn1379,constant.kong.2015@sis.smu.edusg,M
e6c8562b020556e99f7fa0c45a1d9b36a82addab,Cora Lam,zxcvbn1852,cora.lam.2013@sis.smu.edusg,F
f2efa56c7e109b7b641edf86c17e57b0f980946e,Cordelia Lam,zxcvbn1853,cordelia.lam.2015@sis.smu.edusg,F
f849f8e5f23cd0bb8985387600b8915e2dfab20e,Coreen Lam,zxcvbn1854,coreen.lam.2014@sis.smu.edusg,F
be07fb004839385f2c5a87e1a7250bc748e622d6,Corinne Lam,zxcvbn1855,corinne.lam.2014@sis.smu.edusg,F
c710fd98b053c5b53ef86a9abcff06bd2a26104c,Cornelia Lam,zxcvbn1856,cornelia.lam.2014@sis.smu.edusg,F
fd5982d526ee5e3630996b1aa6adf8e3ada34e63,Cornelia Lam,zxcvbn1857,cornelia.lam.2013@sis.smu.edusg,F
a513afb9e8867907fb4bd3f9c6c1a583ad36191d,Cornelius Kong,zxcvbn1380,cornelius.kong.2016@sis.smu.edusg,M
99ade3f8de20b703edc3800d05f81a2eb6fca5d1,Cosmas Kong,zxcvbn1381,cosmas.kong.2013@sis.smu.edusg,M
fced9742a353e9368812f79fd90d13db72478f80,Cosmo Kong,zxcvbn1382,cosmo.kong.2016@sis.smu.edusg,M
c9ec704949abb457e8302e778cbf39383b07cb34,Craig Kong,zxcvbn1383,craig.kong.2013@sis.smu.edusg,M
6fda6a5bfd18bab340da6eda4bf6956e90792fec,Cronan Kong,zxcvbn1384,cronan.kong.2016@sis.smu.edusg,M
dda37b44526f0ff93ebe1f7957316f598205df51,Curtis Kong,zxcvbn1385,curtis.kong.2013@sis.smu.edusg,M
afc4096ace32929067d6cb1e5c1fe10599a1e04c,Cynthia Jones,asdfgh5439,cynthia.jones.2016@sis.smu.edu.sg,F
d73ed01f096816ea0670084dad0e93f62508a72f,Cynthia Lam,zxcvbn1858,cynthia.lam.2016@sis.smu.edusg,F
afe1997948d91cdf5c8de2e63780206751b17204,Cyprian Kong,zxcvbn1386,cyprian.kong.2016@sis.smu.edusg,M
d52bf32fb77cc741c836c2180e11598ac5dabed7,Cyril Kong,zxcvbn1387,cyril.kong.2016@sis.smu.edusg,M
9b694a84e7ed5b564cc02b32e987e72174380304,Cyrus Kong,zxcvbn1388,cyrus.kong.2014@sis.smu.edusg,M
5ea31d0824097d4076feda27779aa15f65f3b0b7,Daisy Lam,zxcvbn1859,daisy.lam.2016@sis.smu.edusg,F
f5437d7fabf794ff7a12a3d212c66ec1929f0546,Dale Kong,zxcvbn1389,dale.kong.2015@sis.smu.edusg,M
210306cd440df9435e38d35ad82a09cb92e269e8,Damian Kong,zxcvbn1390,damian.kong.2016@sis.smu.edusg,M
87ad4f6b1bb02241337a55036a320e2ca615b5ce,Damodar Pillay,qwerty345,damodar.pillay.2014@economics.smu.edusg,M
a70836bbbc2815a925ae7b87909ea98873b9392e,Daniel Fan,zxcvbn1263,daniel.fan.2015@economics.smu.edusg,M
bd93a15f39f16efaa3479f54070bd36cb4be28a2,Daniel Kong,zxcvbn1391,daniel.kong.2014@sis.smu.edusg,M
d5dbba5d57d62da05d6064b8d16d52e119735a2a,Daphne Lam,zxcvbn1860,daphne.lam.2014@sis.smu.edusg,F
87dfc7e0db83335ceff05a545d4bb262ba13c6bd,Darby Kong,zxcvbn1392,darby.kong.2016@sis.smu.edusg,M
80f3ef7dd4a835a08e0f35d5aa3d4e2790385d8f,David Kong,zxcvbn1393,david.kong.2016@sis.smu.edusg,M
3c01d3627e813420c9e487acc6947f93a4ee7701,David Wong,zxcvbn1238,david.wong.2013@law.smu.edusg,M
831398eb808af5dfa9935010573b3b0cf271e7a1,Debora Lam,zxcvbn1861,debora.lam.2015@sis.smu.edusg,F
85328cffd136b510d972f25079d21dc1c40ea7be,Deborah Jones,asdfgh5436,deborah.jones.2013@sis.smu.edu.sg,F
a411854871fdb4d24462b26db60a8f65c198c335,Deborah Lam,zxcvbn1862,deborah.lam.2016@sis.smu.edusg,F
8527a8356601900b294da5e53129b07b3ec8d948,Debra Jones,asdfgh5450,debra.jones.2015@sis.smu.edu.sg,F
255c9a5e45e66f6fe9226c304b1fa3c77e4974ad,Deepa Pillay,qwerty346,deepa.pillay.2016@economics.smu.edusg,M
daeaab3972f9d0abe702161696a5f9593d8b96d1,Deepak Pillay,qwerty347,deepak.pillay.2016@economics.smu.edusg,M
caf199bb237acebf463ca9dd6dbb636387be66fe,Delia Lam,zxcvbn1863,delia.lam.2016@sis.smu.edusg,F
941efcf77a3b24450d131ab8428e8bcd58559fca,Delilah Lam,zxcvbn1864,delilah.lam.2015@sis.smu.edusg,F
fc3da73db7229ac7f4209a7080c50364bc6ad319,Delphina Tan,zxcvbn2272,Delphina.tan.2014@accountancy.smu.edusg,F
1df946a3880b9d456e8380a1a5fe275333e36572,Denis Kong,zxcvbn1394,denis.kong.2013@sis.smu.edusg,M
f811d34aafbe01be3ee36837125c3b4d0013d1e8,Denise Jones,asdfgh5485,denise.jones.2014@sis.smu.edu.sg,F
153d7b181cdff83294243f89795d6ced2eb7c93c,Denise Lam,zxcvbn1865,denise.lam.2016@sis.smu.edusg,F
23a1815d376d510c848f54fb56b58fd45590e693,Dennis Kong,zxcvbn1395,dennis.kong.2015@sis.smu.edusg,M
e518951fd834da284f441a27ab9db155157f7ef2,Derek Kong,zxcvbn1396,derek.kong.2016@sis.smu.edusg,M
e81c929ac3f333862dc28ff9e1475b69d3e8ff1e,Dermot Kong,zxcvbn1397,dermot.kong.2016@sis.smu.edusg,M
40a633adc0b562fb61bd5f2aabd14c2de5fd58df,Deven Pillay,qwerty348,deven.pillay.2016@economics.smu.edusg,M
333fb7cadb11c270914ea365696d1ec3abd61cac,Devendra Pillay,qwerty349,devendra.pillay.2016@economics.smu.edusg,M
394650128a2486cba7741be86e6fff14e3f3777b,Devi Pillay,qwerty350,devi.pillay.2015@economics.smu.edusg,M
2b53ca50273048402834039848b04ae146a2d769,Dewey Kong,zxcvbn1398,dewey.kong.2016@sis.smu.edusg,M
9d9e064622331bbc5d8ca73d1dd3527959ce4426,Dewi Kong,zxcvbn1399,dewi.kong.2016@sis.smu.edusg,M
8a68a7c7a1b67f4e37affb1006a50b266f6356c8,Dexter Kong,zxcvbn1400,dexter.kong.2015@sis.smu.edusg,M
e2450626c51094461094450b150bef33ee1a6f55,Dhanalakshmi Pillay,qwerty351,dhanalakshmi.pillay.2014@economics.smu.edusg,M
649e7f167e823ff6425c5177be246a544bc2fd64,Dhanush Pillay,qwerty352,dhanush.pillay.2013@economics.smu.edusg,M
b3107e3d73814c477f604f7133b98ebfec6307e1,Dhanya Pillay,qwerty353,dhanya.pillay.2016@economics.smu.edusg,M
f54d14b6c70c7553f8e990e21950d25858881529,Dhara Pillay,qwerty354,dhara.pillay.2014@economics.smu.edusg,M
6a0783ad7e456f73c7933127afef57ad1e2a0fef,Dharshan Pillay,qwerty355,dharshan.pillay.2016@economics.smu.edusg,M
f14b533523537388927c108e2ce157d19b27ea57,Dharshini Pillay,qwerty356,dharshini.pillay.2016@economics.smu.edusg,M
2a18081aa4c7d4dba459de7ca30f80aee75d4667,Dhwani Pillay,qwerty357,dhwani.pillay.2016@economics.smu.edusg,M
3fd57896cada9695c91c662c71f83c6ea6388be8,Diana Jones,asdfgh5507,diana.jones.2014@sis.smu.edu.sg,F
ba1b40d88305c6f3a6cce6c27cb62b493e0de303,Diana Lam,zxcvbn1866,diana.lam.2014@sis.smu.edusg,F
7dbae5fd28b94845b33f07e975466687539af9c3,Diane Jones,asdfgh5461,diane.jones.2016@sis.smu.edu.sg,F
b11f028a00c04ff1c7bd36e7bdd9a40731c5f060,Diane Lam,zxcvbn1867,diane.lam.2013@sis.smu.edusg,F
6c4186eb8603f55ad5e30b5202318f03dc3eeb15,Dikpal Pillay,qwerty358,dikpal.pillay.2013@economics.smu.edusg,M
ebd9ff99578b12f6e845fcc46208f660ae37567b,Dilip Pillay,qwerty359,dilip.pillay.2015@economics.smu.edusg,M
5937ca2829ff2c0bdf56717d305da99ebf2e7afd,Dimitri Pillay,qwerty360,dimitri.pillay.2016@economics.smu.edusg,M
932401712e8ae47d9e96c25d534ce0ffe738f6db,Dinah Lam,zxcvbn1868,dinah.lam.2016@sis.smu.edusg,F
2535318bd7596e00244ca77ad99910068b02c2ff,Dipa Pillay,qwerty361,dipa.pillay.2016@economics.smu.edusg,M
bb1caa096d6b8236cf97b3260cc74eb6e8411a12,Dipti Pillay,qwerty362,dipti.pillay.2016@economics.smu.edusg,M
e2e40cfe49d13399f2fff888a7593ebb43df7bc7,Dismas Kong,zxcvbn1401,dismas.kong.2013@sis.smu.edusg,M
ee725e88134f50150d4e9c1c6d5295df5384e62e,Divya Pillay,qwerty363,divya.pillay.2013@economics.smu.edusg,M
bcd4d49dd337e18bbca395b4e353584816d5d799,Dolly Lam,zxcvbn1869,dolly.lam.2016@sis.smu.edusg,F
79cc819733727087ba57f1136029229b9cf6a816,Dolores Lam,zxcvbn1870,dolores.lam.2016@sis.smu.edusg,F
d9f57b20d81131e625b99de0c635c253b17b1338,Dominic Kong,zxcvbn1402,dominic.kong.2013@sis.smu.edusg,M
dd927ef2f7aa6553d3ec4d9e6cb8a504dab6cc6b,Dominica Lam,zxcvbn1871,dominica.lam.2016@sis.smu.edusg,F
a533314e8ca92fb5993ebee4a544b68f1791a0f0,Dominique Lam,zxcvbn1872,dominique.lam.2016@sis.smu.edusg,F
b58efa8e4734013bae4487a3f2b357ef3759e198,Don Kong,zxcvbn1403,don.kong.2014@sis.smu.edusg,M
d594c687a0ff3f60dd9dd8f075b5fb0240af29a8,Dona Lam,zxcvbn1873,dona.lam.2016@sis.smu.edusg,F
6322661cf6c8d698ab89674e34532d957ee97ef0,Donald Kong,zxcvbn1404,donald.kong.2015@sis.smu.edusg,M
85955bfe04193f4533d4af884f2a11ec4dd7700b,Donna Jones,asdfgh5428,donna.jones.2015@sis.smu.edu.sg,F
82a58614d24575bcd2af581bbfdc6b2dbfca2052,Donna Lam,zxcvbn1874,donna.lam.2015@sis.smu.edusg,F
c2ea9e4f05663253d3125452b607760903b9ff99,Dora Lam,zxcvbn1875,dora.lam.2016@sis.smu.edusg,F
040b2dce143b8116fee33053088244b4353f49c7,Doris Jones,asdfgh5466,doris.jones.2013@sis.smu.edu.sg,F
1f18bfc01310804db3f359f487176743e8585ef5,Doris Lam,zxcvbn1876,doris.lam.2013@sis.smu.edusg,F
aeb54b374fb47859b71acef755cef25020363f29,Dorothea Lam,zxcvbn1877,dorothea.lam.2015@sis.smu.edusg,F
05f08a98a89bda3503c4533656b0ea127c3dd1e6,Dorothy Jones,asdfgh5421,dorothy.jones.2016@economics.smu.edu.sg,F
fc0c3e421e15255ebddc9385a778eb2b7b98618e,Dorothy Lam,zxcvbn1878,dorothy.lam.2013@sis.smu.edusg,F
b08beaa4b9c8ca7b7eecd2afb4e399a00b8d8433,Douglas Kong,zxcvbn1405,douglas.kong.2015@sis.smu.edusg,M
70cdd9e57d24e9c32544e1530796c1d881914f6a,Draupadi Pillay,qwerty364,draupadi.pillay.2016@economics.smu.edusg,M
aa43d0f1c991a858f5adbce0f57f96fd871320a5,Duncan Kong,zxcvbn1406,duncan.kong.2016@sis.smu.edusg,M
1d5e6116bb76ecfab31e4fc50f6d2bbb90a5d15d,Dunstan Kong,zxcvbn1407,dunstan.kong.2016@sis.smu.edusg,M
6b6bce8015766eb7cab12de191c0c20b04b66411,Dwight Kong,zxcvbn1408,dwight.kong.2016@sis.smu.edusg,M
3e4100b004bd9befd1edc298568a59f83e563291,Eamon Kong,zxcvbn1409,eamon.kong.2015@sis.smu.edusg,M
2f9d0d6a11b6c8c7bd9e70832cd0019b645401d8,Earl Kong,zxcvbn1410,earl.kong.2016@sis.smu.edusg,M
ebb654cf890f2e3ef315f3efffccf354b5ea5d33,Earle Kong,zxcvbn1411,earle.kong.2016@sis.smu.edusg,M
dfbf0fcf32187e4db1838bc7a12435ee11c6def7,Earnest Kong,zxcvbn1412,earnest.kong.2016@sis.smu.edusg,M
0b5cf38f70a3375a229f23b2c543bf3f37ad57ca,Ebenezar Kong,zxcvbn1413,ebenezar.kong.2014@sis.smu.edusg,M
11174b7fcd221622c7f6daa60d9b0e1a8c043ae9,Edgar Kong,zxcvbn1414,edgar.kong.2014@sis.smu.edusg,M
16657c08cb3aa27b12b890b749ce9d836c74f8e9,Edith Lam,zxcvbn1879,edith.lam.2016@sis.smu.edusg,F
729e7f2d22d9d55ab3a30fc81585eb77150b1837,Edmond Kong,zxcvbn1415,edmond.kong.2014@sis.smu.edusg,M
89971d0de7d2695cf2c8c285c0642df8cfa15dc4,Edmund Kong,zxcvbn1416,edmund.kong.2015@sis.smu.edusg,M
06cef52d43e3a40dc47811804dbd01737069fae8,Edna Lam,zxcvbn1880,edna.lam.2016@sis.smu.edusg,F
feb58ead2544af5de73c4bea9e0d345e8aaa98ae,Edward Kong,zxcvbn1417,edward.kong.2016@sis.smu.edusg,M
3f8226f48bbc7b62d6498f9936e40ebcc8718f03,Edwin Kong,zxcvbn1418,edwin.kong.2015@sis.smu.edusg,M
860d7cb8ee5a6d4249f00094bbd2ac857c32ad51,Egan Kong,zxcvbn1419,egan.kong.2014@sis.smu.edusg,M
b86ab8614a209a0c7ac688032e70b4232d65dbfe,Egbert Kong,zxcvbn1420,egbert.kong.2016@sis.smu.edusg,M
366c8e190bf4e576f1d7c33d276f5449d35e2a62,Ehsaan Pillay,qwerty365,ehsaan.pillay.2016@economics.smu.edusg,M
0f5bfa6475bd70de722c4afb3954e6861d17442d,Eileen Lam,zxcvbn1881,eileen.lam.2015@sis.smu.edusg,F
ac91a17ea355159a7f94041e86c2e073827d5119,Elaine Lam,zxcvbn1882,elaine.lam.2016@sis.smu.edusg,F
cf5fa64c20fe4c9b24478fb8cec4696eb257c74e,Elbert Kong,zxcvbn1421,elbert.kong.2016@sis.smu.edusg,M
bc124d566570cc22a86f1c730854e92cceb511f4,Eleanor Lam,zxcvbn1883,eleanor.lam.2013@sis.smu.edusg,F
579e84cfec6bfeace8d5d585716ea9a6bfb66fb7,Eleanora Lam,zxcvbn1884,eleanora.lam.2015@sis.smu.edusg,F
623ea3a03088affe7d2f5cdf9e0c70d35a820f5d,Eleazar Fan,zxcvbn1264,eleazar.fan.2013@economics.smu.edusg,M
39ac66fc5014f459564e5d1f4879bcda71985c33,Elfie Tan,zxcvbn2273,elfie.tan.2014@accountancy.smu.edusg,M
857d56065216ab2ca3e96b8cc79d6a66584d2e04,Eli Kong,zxcvbn1422,eli.kong.2016@sis.smu.edusg,M
9b5089faa1250ac48ff02521eeba9e70f64fb33b,Elinor Lam,zxcvbn1885,elinor.lam.2015@sis.smu.edusg,F
fad6b90bf4631ff0bdf2f5ceb33d4c052786beb7,Eliot Kong,zxcvbn1423,eliot.kong.2015@sis.smu.edusg,M
c1b0b621c23e2e4c1854f2e6b8c0661fa72a05a9,Elisabeth Lam,zxcvbn1886,elisabeth.lam.2014@sis.smu.edusg,F
825d5b0641edf2b92a8fddcc389a174434248546,Eliza Lam,zxcvbn1887,eliza.lam.2015@sis.smu.edusg,F
25a498625ea90a571d81d7b92619bafe2c6f7ec1,Elizabeth Jones,asdfgh5416,elizabeth.jones.2016@economics.smu.edu.sg,F
35b017244522f4842152ef8f116a51e4bd24b85f,Elizabeth Lam,zxcvbn1888,elizabeth.lam.2014@sis.smu.edusg,F
e8a2561f0e882f8676264ef9d5fc85046d0de6fc,Ella Lam,zxcvbn1889,ella.lam.2015@sis.smu.edusg,F
40f38e10f4aa92f1a2c243caf55b80e5a38a8df7,Ellen Lam,zxcvbn1890,ellen.lam.2014@sis.smu.edusg,F
c2d16eacffde3fac967fbba2e7d6bcfacb7a2267,Elliot Kong,zxcvbn1424,elliot.kong.2015@sis.smu.edusg,M
d89503646312ca41dc449673a53b340bf02ef9b7,Elliott Kong,zxcvbn1425,elliott.kong.2013@sis.smu.edusg,M
6f07c7e7c721939ab98cdc4557c626aad80df1e9,Eloisa Lam,zxcvbn1891,eloisa.lam.2015@sis.smu.edusg,F
20de8bad174d9c1455c4c3433673872a00f6e227,Eloise Lam,zxcvbn1892,eloise.lam.2013@sis.smu.edusg,F
bb29586ef3aca55dc2e63fac9f60d22b673d93de,Elsa Lam,zxcvbn1893,elsa.lam.2016@sis.smu.edusg,F
baa5b5971fdd57d081e0c2e63a927b7d7eb4ad5a,Elsie Lam,zxcvbn1894,elsie.lam.2016@sis.smu.edusg,F
448f1fed4175dd76b5c7057d2a5a2a65a7e5a7e1,Elvin Wong,zxcvbn1234,elvin.wong.2016@law.smu.edusg,M
9f890cf4605cac8f0d4c4954e38a126bdf00e71a,Elvira Lam,zxcvbn1895,elvira.lam.2015@sis.smu.edusg,F
49177fa81862385e7b25ac3920706ec71240e056,Emanuel Kong,zxcvbn1426,emanuel.kong.2016@sis.smu.edusg,M
a205172ee86073e53391c1bd377d2996b13229ca,Emaraan Pillay,qwerty366,emaraan.pillay.2015@economics.smu.edusg,M
a4580ce41afeed2da429e566ad36619ef555b89b,Emery Kong,zxcvbn1427,emery.kong.2014@sis.smu.edusg,M
402b0f1b0c1fd0e2a7a8f5687bdb908073ced888,Emil Kong,zxcvbn1428,emil.kong.2016@sis.smu.edusg,M
739fddb40fa5b7b88b5ab7efe75a80c8364616ae,Emilia Lam,zxcvbn1896,emilia.lam.2013@sis.smu.edusg,F
af4196956cf38140e40b59f18e843c5022280c87,Emily Jones,asdfgh5510,emily.jones.2015@economics.smu.edu.sg,F
ea4cb80a8faeb2b750f17d6e06985eb4133014b4,Emily Lam,zxcvbn1897,emily.lam.2016@sis.smu.edusg,F
e9f1bbe6cff9fda05182f2543596882d18ef1f53,Emma Lam,zxcvbn1898,emma.lam.2016@sis.smu.edusg,F
a8fa440bcdac20edab16fae8e31aa1c240ede41d,Emmanuel Kong,zxcvbn1429,emmanuel.kong.2014@sis.smu.edusg,M
0a6fc6f6d3b83d4e9005ecfca95a221c3dddacbd,Emmeline Lam,zxcvbn1899,emmeline.lam.2014@sis.smu.edusg,F
6c57ad7019b837d219727758f51540a031e0ce68,Emory Kong,zxcvbn1430,emory.kong.2014@sis.smu.edusg,M
aaf94ee4cd5f356835e9cdbd057ae8ce6e91e697,Enid Lam,zxcvbn1900,enid.lam.2013@sis.smu.edusg,F
d606f7cd3ad9c136f634396887538986077d557e,Erasmus Kong,zxcvbn1431,erasmus.kong.2014@sis.smu.edusg,M
f307f9ebeea7324de008215a7f5ef92dfb63d98a,Eric Kong,zxcvbn1432,eric.kong.2013@sis.smu.edusg,M
34cf3ac3b881e1ddf54a7dc131578fd43cbfcaf5,Ernest Kong,zxcvbn1433,ernest.kong.2016@sis.smu.edusg,M
1cd1f56db1103c68eb67122af620a6c2bf50487f,Ernestine Lam,zxcvbn1901,ernestine.lam.2014@sis.smu.edusg,F
b760e0740f9dc5e3a52ff39d98ca9aad09417911,Ernst Kong,zxcvbn1434,ernst.kong.2015@sis.smu.edusg,M
d171c409ee209e387d7220b41a38af7d98e788c2,Erwin Kong,zxcvbn1435,erwin.kong.2014@sis.smu.edusg,M
ad3e60fe254e8c3853df14ca2de6f6cda3d509c5,Estella Lam,zxcvbn1902,estella.lam.2016@sis.smu.edusg,F
f13b20621cdd0c46386b3eeb10f1ababf703d6da,Estelle Lam,zxcvbn1903,estelle.lam.2013@sis.smu.edusg,F
7712aff8e8fe5db605b1adff4e2fa4254ed0d501,Esther Lam,zxcvbn1904,esther.lam.2015@sis.smu.edusg,F
48216bac3184053294940d941d56bb28eb22bfd8,Ethan Kong,zxcvbn1436,ethan.kong.2015@sis.smu.edusg,M
d2246a620ee29886ae306d578e31c9050d44611e,Ethel Lam,zxcvbn1905,ethel.lam.2014@sis.smu.edusg,F
db853ebf13727074dbb9377b27154e67ac839d09,Etta Lam,zxcvbn1906,etta.lam.2016@sis.smu.edusg,F
ff0bcc61dfa662acae71ea1435294ef26b71ca3e,Ettienne Lam,zxcvbn1907,ettienne.lam.2013@sis.smu.edusg,F
51f12c171d4b05c9f1b9a5eed20d911190106e3c,Eugene Kong,zxcvbn1437,eugene.kong.2016@sis.smu.edusg,M
b4ec413c3e4e835c291ba8483903792c36a3312c,Eunice Lam,zxcvbn1908,eunice.lam.2013@sis.smu.edusg,F
2222ab207632797993346e4f3c3ad37d86f95a64,Eustace Kong,zxcvbn1438,eustace.kong.2014@sis.smu.edusg,M
655757d540382c0034b1edc6dab14210741eac68,Eva Lam,zxcvbn1909,eva.lam.2015@sis.smu.edusg,F
a8defc3496ea56b281cfbe31daa33a586d9f07e7,Evan Kong,zxcvbn1439,evan.kong.2014@sis.smu.edusg,M
e8a067eaf592a9282ddc5f177fc5572fa2d716be,Evangeline Lam,zxcvbn1910,evangeline.lam.2016@sis.smu.edusg,F
5d667a88d31b8e106e1b95ece2c20b549ab062f5,Eve Lam,zxcvbn1911,eve.lam.2015@sis.smu.edusg,F
ad4171449ca8653dea9cd2df10cf2499bc663ad8,Evelina Lam,zxcvbn1912,evelina.lam.2016@sis.smu.edusg,F
b03c3b0dd6bdd52e815aa5553ce5e6a89e4aa4bd,Eveline Lam,zxcvbn1913,eveline.lam.2014@sis.smu.edusg,F
4469c080b96c215382291dc00cbf5bf5796cfbd3,Evelyn Jones,asdfgh5468,evelyn.jones.2016@sis.smu.edu.sg,F
9a47f1dbfaf88069d3abe6a60c67e1e8e6fe1c36,Evelyn Lam,zxcvbn1914,evelyn.lam.2015@sis.smu.edusg,F
53c9be8d83494f3375f57dfb9cbe346c909aa78e,Everett Kong,zxcvbn1440,everett.kong.2014@sis.smu.edusg,M
55c584b3814c6cb996ee345b223eb3e81b504224,Ezra Kong,zxcvbn1441,ezra.kong.2015@sis.smu.edusg,M
4af7e887dfb3319f49b6fac78738727c6761d4dd,Fabian Fan,zxcvbn1265,fabian.fan.2014@economics.smu.edusg,M
