mac-address,name,password,email,gender
a9bd1425326aad8784dbd40e24c191a71c8eb5b4,Chandrashekhar Pillay,qwerty336,chandrashekhar.pillay.2014@economics.smu.edu.sg,M
ab2dda42ef844473719e2580da0e9e0fddd87557,Charity Lam,zxcvbn1836,charity.lam.2015@sis.smu.edu.sg,F
ad02539574b747b3e33e6e5e4a1dfdb8efd7a267,Charles Kong,zxcvbn1359,charles.kong.2014@sis.smu.edu.sg,M
aea4f171557c738d931278e4ee45b5190e55a99d,Charlotte Lam,zxcvbn1837,charlotte.lam.2013@sis.smu.edu.sg,F
aebcc19ab1b2ee424646fbcd6400a2df178f4581,Charu Pillay,qwerty337,charu.pillay.2016@economics.smu.edu.sg,M
af457c15ee011bb4735a1f84c64962f0669680ce,Cheryl Jones,asdfgh5470,cheryl.jones.2013@sis.smu.edu.sg,F
afba6098eca220a76f0d1e5decb55ceedb67083e,Chester Kong,zxcvbn1360,chester.kong.2015@sis.smu.edu.sg,M
b23b22f4a79afaedc6ad5eba5bfdd18cb5eb9a46,Chetan Pillay,qwerty338,chetan.pillay.2016@economics.smu.edu.sg,M
b24e15a6a206bfdac4a4b59916d16f3667b10488,Chetana Pillay,qwerty339,chetana.pillay.2015@economics.smu.edu.sg,M
b35d28ceb865f1c2bb8a2cd99c5abbfc79dd4c0e,Chilkoja Pillay,qwerty340,chilkoja.pillay.2016@economics.smu.edu.sg,M
b3cf80d4f67d8f0e0a7581311a334e3cb1bbba21,Chirasmita Pillay,qwerty341,chirasmita.pillay.2015@economics.smu.edu.sg,M
b3d592b33bbbeb71fef317870441f10a0bfae7e5,Chithra Pillay,qwerty342,chithra.pillay.2016@economics.smu.edu.sg,M
b40a3fbaf05e3a4cbf1625597b8e91f493aafbdc,Chitrasen Pillay,qwerty343,chitrasen.pillay.2013@economics.smu.edu.sg,M
b44ad458b3e14ac69d04ae74b4ca4e5081d1f90b,Chloe Lam,zxcvbn1838,chloe.lam.2016@sis.smu.edu.sg,F
b47e5fa5ea6f069d59c9a2215cf28c17238d938a,Christian Kong,zxcvbn1361,christian.kong.2015@sis.smu.edu.sg,M
b48d23db413860fed563c7a189d256d7979f7e89,Christina Jones,asdfgh5481,christina.jones.2015@sis.smu.edu.sg,F
b57be2f0afbfbbc7dfcc2b293dacc1dae791260a,Christina Lam,zxcvbn1839,christina.lam.2013@sis.smu.edu.sg,F
b760e0740f9dc5e3a52ff39d98ca9aad09417911,Christine Jones,asdfgh5454,christine.jones.2013@sis.smu.edu.sg,F
b7a2b148cf410d60b8072f11352fc645ec30bf96,Christine Lam,zxcvbn1840,christine.lam.2015@sis.smu.edu.sg,F
b8d2ae41a14c837fa5b14ad1afdab1134001d048,Christopher Kong,zxcvbn1362,christopher.kong.2016@sis.smu.edu.sg,M
b90d2014b5658fe9e77bb5e2ea2ac03c2549c556,Chrysostom Kong,zxcvbn1363,chrysostom.kong.2015@sis.smu.edu.sg,M
b99bd37a0eccbb8050004920d81456266e1b2869,Chudamani Pillay,qwerty344,chudamani.pillay.2014@economics.smu.edu.sg,M
ba1b40d88305c6f3a6cce6c27cb62b493e0de303,Cicilia Lam,zxcvbn1841,cicilia.lam.2014@sis.smu.edu.sg,F
bb39657fd0d2a1fd3604a564f8bae1a0e0befe10,Claire Lam,zxcvbn1842,claire.lam.2015@sis.smu.edu.sg,F
bbdfc2cb7ce8a71d2a716da61c42f911b8d3634c,Clara Lam,zxcvbn1843,clara.lam.2015@sis.smu.edu.sg,F
bca69b0771153953189b6c9afe1bfe40b37b87e2,Clare Lam,zxcvbn1844,clare.lam.2016@sis.smu.edu.sg,F
bcec987e90b559dfb55b171f746209b53cae3fc1,Clarence Kong,zxcvbn1364,clarence.kong.2016@sis.smu.edu.sg,M
bee7529412182730b70fd07fd540012397d478e5,Clarissa Lam,zxcvbn1845,clarissa.lam.2016@sis.smu.edu.sg,F
bf5d4bc8716a89fe959d87376b192ba363dd933c,Clark Kong,zxcvbn1365,clark.kong.2014@sis.smu.edu.sg,M
bfe66017cbdc7b4f65328600ba7e6b1c6f3f3c6a,Claud Kong,zxcvbn1366,claud.kong.2016@sis.smu.edu.sg,M
c15a654430bd0e02c2e0912d889437b39b3b05f4,Claude Kong,zxcvbn1367,claude.kong.2016@sis.smu.edu.sg,M
c2010eee96f7193efb67fd0f7b9b339273271400,Claudette Lam,zxcvbn1846,claudette.lam.2016@sis.smu.edu.sg,F
c22486c92a07cf7c8f19f9d154781c58b13e3b6b,Claudia Lam,zxcvbn1847,claudia.lam.2016@sis.smu.edu.sg,F
c3848240e72d40b706ab909b00a5cc460084137a,Claudine Lam,zxcvbn1848,claudine.lam.2016@sis.smu.edu.sg,F
c3dd5c6d7ae746422e4133be709ed1ed5b679100,Clement Kong,zxcvbn1368,clement.kong.2016@sis.smu.edu.sg,M
c431d9416545a02d19e30b5b1c3fd2f7ea928944,Clementine Lam,zxcvbn1849,clementine.lam.2016@sis.smu.edu.sg,F
c47cfa186f31c6cd9cf5055d12ab87c16c170aa1,Clifford Kong,zxcvbn1369,clifford.kong.2013@sis.smu.edu.sg,M
c516ba126c708b42ccc390c155bdc30c939be6f3,Clifton Kong,zxcvbn1370,clifton.kong.2013@sis.smu.edu.sg,M
c52d6b79cb8babb74f7bdbfbc4c0e72639e1854a,Clint Kong,zxcvbn1371,clint.kong.2013@sis.smu.edu.sg,M
c5562ac5da19e45432fbae7971cf02d2d8191399,Clinton Kong,zxcvbn1372,clinton.kong.2015@sis.smu.edu.sg,M
c74cb0ec1217a586031c2b3f7cc65cae31ce9c35,Clive Kong,zxcvbn1373,clive.kong.2014@sis.smu.edu.sg,M
c88af589261944da32d935d5d084625fb13f2f3f,Clyde Kong,zxcvbn1374,clyde.kong.2014@sis.smu.edu.sg,M
ca0fe3989e0a05f30501faac9a76a47731b41d2c,Colin Kong,zxcvbn1375,colin.kong.2013@sis.smu.edu.sg,M
ca853ebaab5740133c45dcca402142e8772691ea,Colleen Lam,zxcvbn1850,colleen.lam.2015@sis.smu.edu.sg,F
cb28d87830bf3d2ffe90161876a3f03dbb08fdc8,Colum Kong,zxcvbn1376,colum.kong.2016@sis.smu.edu.sg,M
cb63e57316db112e20afc8bca9e5b82803719b99,Conan Kong,zxcvbn1377,conan.kong.2014@sis.smu.edu.sg,M
cba3e6c08b92e6c1f623155e10c1d8e4448d55ae,Connie Tan,zxcvbn2271,Connie.tan.2016@accountancy.smu.edu.sg,F
cbc2744d39cce230b0e4be3adb117f6b99dc277f,Conrad Kong,zxcvbn1378,conrad.kong.2016@sis.smu.edu.sg,M
cde39fabfdfddf2e96e043c7abadfc455c199372,Constance Lam,zxcvbn1851,constance.lam.2013@sis.smu.edu.sg,F
ce2bf0ce56cfc6a7325001f84221b4a2189be9a6,Constant Kong,zxcvbn1379,constant.kong.2015@sis.smu.edu.sg,M
cf76f31c41dc8c565dee1fe3a670fb1a5c2b7e50,Cora Lam,zxcvbn1852,cora.lam.2013@sis.smu.edu.sg,F
d0d23dbd169619548eff7f16ae0ad871455cfecf,Cordelia Lam,zxcvbn1853,cordelia.lam.2015@sis.smu.edu.sg,F
d125fddb0ecce6e3d0c14992c7b98e4ab974919f,Coreen Lam,zxcvbn1854,coreen.lam.2014@sis.smu.edu.sg,F
d20a01c9bf1bb514a930dc54a24b2ef9483583c6,Corinne Lam,zxcvbn1855,corinne.lam.2014@sis.smu.edu.sg,F
d29a973f9f45482ecaa854aea43b213b3820300b,Cornelia Lam,zxcvbn1856,cornelia.lam.2014@sis.smu.edu.sg,F
d4188c29c9dce9975df9e305619460fbeb3016e2,Cornelia Lam,zxcvbn1857,cornelia.lam.2013@sis.smu.edu.sg,F
d61c63f1d19cf0fc9ccc99204737025648ae1e8c,Cornelius Kong,zxcvbn1380,cornelius.kong.2016@sis.smu.edu.sg,M
d75c6a059b47393e8c96a19081e294147840b81c,Cosmas Kong,zxcvbn1381,cosmas.kong.2013@sis.smu.edu.sg,M
d8f1143f38f837922f6c82c782cd1ea401b5a6e1,Cosmo Kong,zxcvbn1382,cosmo.kong.2016@sis.smu.edu.sg,M
d9e1fc0fa24bc7fafd8f725c0a5838266685a9a1,Craig Kong,zxcvbn1383,craig.kong.2013@sis.smu.edu.sg,M
dbb7c7a6cfa94b890c2fab8c89fba16f78727fb3,Cronan Kong,zxcvbn1384,cronan.kong.2016@sis.smu.edu.sg,M
dc4b9dfbdcb70b95c45400af6c49d15cebe90d60,Curtis Kong,zxcvbn1385,curtis.kong.2013@sis.smu.edu.sg,M
ddb30322cd4b1e13ed9c3ff33c3d1686ed268bd2,Cynthia Jones,asdfgh5439,cynthia.jones.2016@sis.smu.edu.sg,F
de2f88798e600d95ec37d7336030345572bab2ec,Cynthia Lam,zxcvbn1858,cynthia.lam.2016@sis.smu.edu.sg,F
de3e4cc44558f2da53c323ee32b9a91eef050ab0,Cyprian Kong,zxcvbn1386,cyprian.kong.2016@sis.smu.edu.sg,M
de482883944ed6aa08c16a1080ecae5e1445962a,Cyril Kong,zxcvbn1387,cyril.kong.2016@sis.smu.edu.sg,M
dfff0caaf99f477df1de440c298fe74847654db7,Cyrus Kong,zxcvbn1388,cyrus.kong.2014@sis.smu.edu.sg,M
e016d454c4f30ff9fe1d0f51e844e4a697476cb7,Daisy Lam,zxcvbn1859,daisy.lam.2016@sis.smu.edu.sg,F
e068eaf11a66f8313e7ba83677258047dac3916a,Dale Kong,zxcvbn1389,dale.kong.2015@sis.smu.edu.sg,M
e23bdb2a9775bf0197d08245208e7945a4b3d4b8,Damian Kong,zxcvbn1390,damian.kong.2016@sis.smu.edu.sg,M
e2a6fc1f0cb1ebbecb3fc1edcb8a39c86641064e,Damodar Pillay,qwerty345,damodar.pillay.2014@economics.smu.edu.sg,M
e43210c1e8283ce1a515e28ab1f05984baee161d,Daniel Fan,zxcvbn1263,daniel.fan.2015@economics.smu.edu.sg,M
e48f7558481866d55209931d553e66a6a5204366,Daniel Kong,zxcvbn1391,daniel.kong.2014@sis.smu.edu.sg,M
e6c8562b020556e99f7fa0c45a1d9b36a82addab,Daphne Lam,zxcvbn1860,daphne.lam.2014@sis.smu.edu.sg,F
e7e636d80340a2bb0faaf97c04f43baa1a30ba99,Darby Kong,zxcvbn1392,darby.kong.2016@sis.smu.edu.sg,M
e88a2ee200152f2addfd8c04dfc015c7772a51c3,David Kong,zxcvbn1393,david.kong.2016@sis.smu.edu.sg,M
eb257c5d9043965c7c0dbfb6f50e7cab6fcc3f4f,David Wong,zxcvbn1238,david.wong.2013@law.smu.edu.sg,M
ebd056b0e648178523cb6f8c36c53020c084beb7,Debora Lam,zxcvbn1861,debora.lam.2015@sis.smu.edu.sg,F
ec4b17ab136b7e1b45c8281cfcd8b895aa8b1978,Deborah Jones,asdfgh5436,deborah.jones.2013@sis.smu.edu.sg,F
ecbcf7b2e274398e5e4ccd9fab9525a06a8dba35,Deborah Lam,zxcvbn1862,deborah.lam.2016@sis.smu.edu.sg,F
ecc4f137db6ecffb34d3c802f88a17c344dc1bf5,Debra Jones,asdfgh5450,debra.jones.2015@sis.smu.edu.sg,F
eedb2d90e82b2a1b6a7c2d76ea8ee78d9bd774d2,Deepa Pillay,qwerty346,deepa.pillay.2016@economics.smu.edu.sg,M
efe7c16940db68fc698749561543fe463799306b,Deepak Pillay,qwerty347,deepak.pillay.2016@economics.smu.edu.sg,M
f0fa0844e34e3d4932601615965cb0cf0f66ac77,Delia Lam,zxcvbn1863,delia.lam.2016@sis.smu.edu.sg,F
f1fe80f9cb3149d76b83fcad8bb06ef4825e69be,Delilah Lam,zxcvbn1864,delilah.lam.2015@sis.smu.edu.sg,F
f2c6216689f863fbf936fe02a40dd132d8511538,Delphina Tan,zxcvbn2272,Delphina.tan.2014@accountancy.smu.edu.sg,F
f3dc3ac45653967656436e9b1007830e9c71870c,Denis Kong,zxcvbn1394,denis.kong.2013@sis.smu.edu.sg,M
f3e4f3e60d62064b947baee57583f8b030615679,Denise Jones,asdfgh5485,denise.jones.2014@sis.smu.edu.sg,F
f4cb11268e54ab2e6b967df735aa882676496ddf,Denise Lam,zxcvbn1865,denise.lam.2016@sis.smu.edu.sg,F
f581deaf9f847119c8a12950fbf8e5fb656fee84,Dennis Kong,zxcvbn1395,dennis.kong.2015@sis.smu.edu.sg,M
f72456daba5575adf7afc13386ce67a29da6cda9,Derek Kong,zxcvbn1396,derek.kong.2016@sis.smu.edu.sg,M
f738f405ae4c98a9dce072a43536daf4bf555ff9,Dermot Kong,zxcvbn1397,dermot.kong.2016@sis.smu.edu.sg,M
f769e5440c4dfbf8671d7b43848eb00867012a4f,Deven Pillay,qwerty348,deven.pillay.2016@economics.smu.edu.sg,M
f89c8fcd8f1beb16dd037ee1e605eb5913361ce1,Devendra Pillay,qwerty349,devendra.pillay.2016@economics.smu.edu.sg,M
f8f9965ec780a61bb101a486c2c6c2eb2f8de453,Devi Pillay,qwerty350,devi.pillay.2015@economics.smu.edu.sg,M
fb75698790e70a0c40a11f0677d9f9a857c82261,Dewey Kong,zxcvbn1398,dewey.kong.2016@sis.smu.edu.sg,M
fc264a88ba4294476f159d72bdcc0150d94562a9,Dewi Kong,zxcvbn1399,dewi.kong.2016@sis.smu.edu.sg,M
fcfb9f6fe4e2561aba6600c7a377402ad60bd179,Dexter Kong,zxcvbn1400,dexter.kong.2015@sis.smu.edu.sg,M
fdb7213baafaa1aa7d78aba4b7aa1f13e16ff3a9,Dhanalakshmi Pillay,qwerty351,dhanalakshmi.pillay.2014@economics.smu.edu.sg,M
fe5615952812745bcc8a1221edd2bc25f4159e9a,Dhanush Pillay,qwerty352,dhanush.pillay.2013@economics.smu.edu.sg,M
080ceb268efdd1694f4e5e9d91a2455c368795e9,Dhanya Pillay,qwerty353,dhanya.pillay.2016@economics.smu.edu.sg,M
1184ab3fa45fef39983bd5e2c1661d3c33a63685,Dhara Pillay,qwerty354,dhara.pillay.2014@economics.smu.edu.sg,M
16b4ae230d025892d7e6f2e67819649fe9c243a5,Dharshan Pillay,qwerty355,dharshan.pillay.2016@economics.smu.edu.sg,M
1f1937d8b580c0efadcc5a9a6160bc011896f8f3,Dharshini Pillay,qwerty356,dharshini.pillay.2016@economics.smu.edu.sg,M
2291597bf97615dc27bbcc7569f577236bcb83a4,Dhwani Pillay,qwerty357,dhwani.pillay.2016@economics.smu.edu.sg,M
25a498625ea90a571d81d7b92619bafe2c6f7ec1,Diana Jones,asdfgh5507,diana.jones.2014@sis.smu.edu.sg,F
29874b201d929488ccdee26cccb3ec80009a83b9,Diana Lam,zxcvbn1866,diana.lam.2014@sis.smu.edu.sg,F
2e6dcffe8e93359104fbd5044bb47507fdfdccf5,Diane Jones,asdfgh5461,diane.jones.2016@sis.smu.edu.sg,F
319dac8c5b580bf877fcd76b1c9bfa61f4bfd304,Diane Lam,zxcvbn1867,diane.lam.2013@sis.smu.edu.sg,F
3720c80d8e7bf6f764d69b79086ceee20a495917,Dikpal Pillay,qwerty358,dikpal.pillay.2013@economics.smu.edu.sg,M
495a02d988170e9e7503327a12a3092eea199a94,Dilip Pillay,qwerty359,dilip.pillay.2015@economics.smu.edu.sg,M
4c93d8642f02591a4ba6051a2c593f4eab8fc0cc,Dimitri Pillay,qwerty360,dimitri.pillay.2016@economics.smu.edu.sg,M
665b2350f7e27365718800264464263ab8f1b1cb,Dinah Lam,zxcvbn1868,dinah.lam.2016@sis.smu.edu.sg,F
77b3d119ae29221e1c23cc8cdaf2182f104cfd24,Dipa Pillay,qwerty361,dipa.pillay.2016@economics.smu.edu.sg,M
7d7a0b636f613812e5b97af0633926bcc184950a,Dipti Pillay,qwerty362,dipti.pillay.2016@economics.smu.edu.sg,M
7ec243e11dd2aeea7f15e21ad9bcd756764aafe9,Dismas Kong,zxcvbn1401,dismas.kong.2013@sis.smu.edu.sg,M
84af704c2ab6832d21a8f625e22f67e043078c2c,Divya Pillay,qwerty363,divya.pillay.2013@economics.smu.edu.sg,M
8bc6af8c5d69e046137af3e45c05b97c5dc58019,Dolly Lam,zxcvbn1869,dolly.lam.2016@sis.smu.edu.sg,F
8d8de1d91e00cd6c8af17e67f2b2897b17578152,Dolores Lam,zxcvbn1870,dolores.lam.2016@sis.smu.edu.sg,F
9b4cd941316361d5f3de162155eb197004a5d3b0,Dominic Kong,zxcvbn1402,dominic.kong.2013@sis.smu.edu.sg,M
a318c8947ff721adf8c71901a8949bd265bb308f,Dominica Lam,zxcvbn1871,dominica.lam.2016@sis.smu.edu.sg,F
a8068953a20aee36575f8d47705adfb680c62d89,Dominique Lam,zxcvbn1872,dominique.lam.2016@sis.smu.edu.sg,F
b2781a4ea6211b1adaf72de77f4b86d7f75384ed,Don Kong,zxcvbn1403,don.kong.2014@sis.smu.edu.sg,M
b3b65b138895163376a0606d827baf6726c912de,Dona Lam,zxcvbn1873,dona.lam.2016@sis.smu.edu.sg,F
c59b068c88b67cd4b395c583ad379e7b6e452e9f,Donald Kong,zxcvbn1404,donald.kong.2015@sis.smu.edu.sg,M
d0ab1f9a12742f0ae9217874629b198376335572,Donna Jones,asdfgh5428,donna.jones.2015@sis.smu.edu.sg,F
d33c5741599f2f0bd150b80b14f7c9a1c4378a0b,Donna Lam,zxcvbn1874,donna.lam.2015@sis.smu.edu.sg,F
dcd20b1161b6e975f1f4a71ab1bf714a43fea391,Dora Lam,zxcvbn1875,dora.lam.2016@sis.smu.edu.sg,F
e0c1b7e20656b5ea7445ec204003626bd831ae75,Doris Jones,asdfgh5466,doris.jones.2013@sis.smu.edu.sg,F
e3c31051cee2b2f11e0827a136dc84d58f448db0,Doris Lam,zxcvbn1876,doris.lam.2013@sis.smu.edu.sg,F
e4e77b01845885e66d2794070cf345d93a0914cc,Dorothea Lam,zxcvbn1877,dorothea.lam.2015@sis.smu.edu.sg,F
e87a611959ec76d3d947454dd98cc0b46de00633,Dorothy Jones,asdfgh5421,dorothy.jones.2016@economics.smu.edu.sg,F
e93b49c0da31b5f9886c2ec97a46af95f6aec123,Dorothy Lam,zxcvbn1878,dorothy.lam.2013@sis.smu.edu.sg,F
f1da10892ba8f59e4950c6c5a85a635c14e5df42,Douglas Kong,zxcvbn1405,douglas.kong.2015@sis.smu.edu.sg,M
f345b291090feadf871813b44a006440750a2ce5,Draupadi Pillay,qwerty364,draupadi.pillay.2016@economics.smu.edu.sg,M
ffabdb57c398a0802e429ec2e1877ebe1f97bcbd,Duncan Kong,zxcvbn1406,duncan.kong.2016@sis.smu.edu.sg,M
0edc52b75f3a95e3da229cbbfe5411720a9459e4,Dunstan Kong,zxcvbn1407,dunstan.kong.2016@sis.smu.edu.sg,M
2000d257e264bbf3db034bb2c6881c8df38251e1,Dwight Kong,zxcvbn1408,dwight.kong.2016@sis.smu.edu.sg,M
27db3a93e489cd148632583ff5be3edef582a1b0,Eamon Kong,zxcvbn1409,eamon.kong.2015@sis.smu.edu.sg,M
2a1eb0db52fad769d895e359d5ca25ce372db67f,Earl Kong,zxcvbn1410,earl.kong.2016@sis.smu.edu.sg,M
2b237a7244940858109b8b8aff92cbbfc7c728e5,Earle Kong,zxcvbn1411,earle.kong.2016@sis.smu.edu.sg,M
318cb946f35b411ca79aaad00e8b800038883d75,Earnest Kong,zxcvbn1412,earnest.kong.2016@sis.smu.edu.sg,M
3b19a1e5bc3b2214e37b2b0052ff8e9d0b12c9b7,Ebenezar Kong,zxcvbn1413,ebenezar.kong.2014@sis.smu.edu.sg,M
4f2758128eec76196db8bed155abf90affc4d991,Edgar Kong,zxcvbn1414,edgar.kong.2014@sis.smu.edu.sg,M
6decb9cd2c246e2c5d82fd0315ef895c60bd3cea,Edith Lam,zxcvbn1879,edith.lam.2016@sis.smu.edu.sg,F
a1e0642f0ce8663ab23acb1c3c0ecc7cfda592cb,Edmond Kong,zxcvbn1415,edmond.kong.2014@sis.smu.edu.sg,M
ab4de0826d833ffd4b08b7960bf44ff188975c17,Edmund Kong,zxcvbn1416,edmund.kong.2015@sis.smu.edu.sg,M
b4c36d8219ca1d87ec159191124d3fb234b27891,Edna Lam,zxcvbn1880,edna.lam.2016@sis.smu.edu.sg,F
b5a23aca2e401da38d1d882e2f2fa91d5b0a3b80,Edward Kong,zxcvbn1417,edward.kong.2016@sis.smu.edu.sg,M
bbee742d3d19cd1a9a495eab2478ac05e0e1d3c7,Edwin Kong,zxcvbn1418,edwin.kong.2015@sis.smu.edu.sg,M
c7cefa0d78475b6d286fd9faa9c2ded2f4c4ddf0,Egan Kong,zxcvbn1419,egan.kong.2014@sis.smu.edu.sg,M
d1ce1eeecd4afbbc4ccca181bf669f5f46eaf86d,Egbert Kong,zxcvbn1420,egbert.kong.2016@sis.smu.edu.sg,M
e07aa6b63b62fb44eb2f387a7d0f26da4d21eb98,Ehsaan Pillay,qwerty365,ehsaan.pillay.2016@economics.smu.edu.sg,M
0a11b75dfd976af0be7aed21862a1e0e29714476,Eileen Lam,zxcvbn1881,eileen.lam.2015@sis.smu.edu.sg,F
0c5ec59938d75f29b31709b0def78d0b348f721d,Elaine Lam,zxcvbn1882,elaine.lam.2016@sis.smu.edu.sg,F
196f29497765e31ccb31c3e177370172395451d8,Elbert Kong,zxcvbn1421,elbert.kong.2016@sis.smu.edu.sg,M
1b342fe49811b540532029c402314764ad2ae2cc,Eleanor Lam,zxcvbn1883,eleanor.lam.2013@sis.smu.edu.sg,F
3d2188f7bddd826e95b90a4d617f9287b1a4c984,Eleanora Lam,zxcvbn1884,eleanora.lam.2015@sis.smu.edu.sg,F
42e4572eeb63eacde08aa87cfed256423d6fe322,Eleazar Fan,zxcvbn1264,eleazar.fan.2013@economics.smu.edu.sg,M
430f47305f0708a925fd1ca6530d201f9c7139ff,Elfie Tan,zxcvbn2273,elfie.tan.2014@accountancy.smu.edu.sg,M
492d647f6dfb82cf2816712c352e92487fb015e8,Eli Kong,zxcvbn1422,eli.kong.2016@sis.smu.edu.sg,M
5c2d3bf6674a59fddb9b24c056e1db19500ddbba,Elinor Lam,zxcvbn1885,elinor.lam.2015@sis.smu.edu.sg,F
7410e45730533a32338791af5d04130c90e40a40,Eliot Kong,zxcvbn1423,eliot.kong.2015@sis.smu.edu.sg,M
8b68da53965558687dec38b71f0468ffbe179505,Elisabeth Lam,zxcvbn1886,elisabeth.lam.2014@sis.smu.edu.sg,F
8e7437068c25b2c8faae0fd5e3156412502696a5,Eliza Lam,zxcvbn1887,eliza.lam.2015@sis.smu.edu.sg,F
912f34e0a4bbc59118c0f65f3f31260d50ded3f8,Elizabeth Jones,asdfgh5416,elizabeth.jones.2016@economics.smu.edu.sg,F
c2af9e3aabd9f08a18406afab8e447657708d112,Elizabeth Lam,zxcvbn1888,elizabeth.lam.2014@sis.smu.edu.sg,F
cbbf7897d97b4914e36e44d4cdcd3b1ac659388a,Ella Lam,zxcvbn1889,ella.lam.2015@sis.smu.edu.sg,F
d3ce40e1c62625adba97de86101753c48e4f1012,Ellen Lam,zxcvbn1890,ellen.lam.2014@sis.smu.edu.sg,F
db59293d396bd954fe94cfad3468bffd2b8a66d4,Elliot Kong,zxcvbn1424,elliot.kong.2015@sis.smu.edu.sg,M
db6fa3bb6139e4bf502fcef9e9d91afb2020ad7b,Elliott Kong,zxcvbn1425,elliott.kong.2013@sis.smu.edu.sg,M
eee95bdc8fed7acfa8688ffa1689a5c63f7e377c,Eloisa Lam,zxcvbn1891,eloisa.lam.2015@sis.smu.edu.sg,F
f55112e76294f06695240e2c3fefd68174046df3,Eloise Lam,zxcvbn1892,eloise.lam.2013@sis.smu.edu.sg,F
fac39cf50db8edb076974f129798055cb7a5555e,Elsa Lam,zxcvbn1893,elsa.lam.2016@sis.smu.edu.sg,F
0330b351379808960ee5365ae64bba27c005e5ad,Elsie Lam,zxcvbn1894,elsie.lam.2016@sis.smu.edu.sg,F
083bb2d5d175e5fcdcc15b1b8b82e89541e91794,Elvin Wong,zxcvbn1234,elvin.wong.2016@law.smu.edu.sg,M
32e13101bfb222728f4d33a59385250d666e3c8c,Elvira Lam,zxcvbn1895,elvira.lam.2015@sis.smu.edu.sg,F
464bd101e0da9272f8be8575938f70850b6cea09,Emanuel Kong,zxcvbn1426,emanuel.kong.2016@sis.smu.edu.sg,M
4d73fc616cdff716918a218d6281c5b6e79f9e4c,Emaraan Pillay,qwerty366,emaraan.pillay.2015@economics.smu.edu.sg,M
6c4186eb8603f55ad5e30b5202318f03dc3eeb15,Emery Kong,zxcvbn1427,emery.kong.2014@sis.smu.edu.sg,M
909ea12cb574b0f24b8b73685f9ee9bdbdf17055,Emil Kong,zxcvbn1428,emil.kong.2016@sis.smu.edu.sg,M
957c32ebcb18b3d590a987fe5243a0334261b4f9,Emilia Lam,zxcvbn1896,emilia.lam.2013@sis.smu.edu.sg,F
c32e4af9804c5c732d1c384e4f28e22fbaca5933,Emily Jones,asdfgh5510,emily.jones.2015@economics.smu.edu.sg,F
c3cc3da0aa8e74462442fe9cf615e2707426bb75,Emily Lam,zxcvbn1897,emily.lam.2016@sis.smu.edu.sg,F
cdaecce9602f026c17ab55f965dcc4ad8dc4a304,Emma Lam,zxcvbn1898,emma.lam.2016@sis.smu.edu.sg,F
ebd9ff99578b12f6e845fcc46208f660ae37567b,Emmanuel Kong,zxcvbn1429,emmanuel.kong.2014@sis.smu.edu.sg,M
fa3bbf196c11a61f7c6b375bdf633794c0c305aa,Emmeline Lam,zxcvbn1899,emmeline.lam.2014@sis.smu.edu.sg,F
11293a084b285cfffd7435536846ef64176e6a78,Emory Kong,zxcvbn1430,emory.kong.2014@sis.smu.edu.sg,M
23b700370779c04e5a6dc800ea80f800896d8f75,Enid Lam,zxcvbn1900,enid.lam.2013@sis.smu.edu.sg,F
45d8ccd80ce663732b623da717db7225ee0bb50a,Erasmus Kong,zxcvbn1431,erasmus.kong.2014@sis.smu.edu.sg,M
4d21c510334bc9cc8e589977b6591e92246e26a4,Eric Kong,zxcvbn1432,eric.kong.2013@sis.smu.edu.sg,M
57d4fa9d251d973ac0188e0d05fa1bdc687804d3,Ernest Kong,zxcvbn1433,ernest.kong.2016@sis.smu.edu.sg,M
5dca42bcbd1857df256ee717cafec95c7f6174dc,Ernestine Lam,zxcvbn1901,ernestine.lam.2014@sis.smu.edu.sg,F
6394cd6ad701c80d7a97b5776a79266da92385f7,Ernst Kong,zxcvbn1434,ernst.kong.2015@sis.smu.edu.sg,M
6942ea8cef2212112759a73fd25e579b43e172b6,Erwin Kong,zxcvbn1435,erwin.kong.2014@sis.smu.edu.sg,M
699aecded0b3ca0d41bb15d4e41929101f4f8d27,Estella Lam,zxcvbn1902,estella.lam.2016@sis.smu.edu.sg,F
7e099d835f66495d86b3f3a13753b3d06b2bfca3,Estelle Lam,zxcvbn1903,estelle.lam.2013@sis.smu.edu.sg,F
a533314e8ca92fb5993ebee4a544b68f1791a0f0,Esther Lam,zxcvbn1904,esther.lam.2015@sis.smu.edu.sg,F
be5b19517467aeca6d7be0bec830f91a9e199d18,Ethan Kong,zxcvbn1436,ethan.kong.2015@sis.smu.edu.sg,M
422b0ea6868c2ae91ddcc3205c1a93a79b25d1e9,Ethel Lam,zxcvbn1905,ethel.lam.2014@sis.smu.edu.sg,F
503d1a901167b9bb5b49d8a42b11313578ec439f,Etta Lam,zxcvbn1906,etta.lam.2016@sis.smu.edu.sg,F
6a59657c10d6daefc425414e234d9e53d8dc808f,Ettienne Lam,zxcvbn1907,ettienne.lam.2013@sis.smu.edu.sg,F
74a99f26d1a8553d610a7fbaba56093014d2be23,Eugene Kong,zxcvbn1437,eugene.kong.2016@sis.smu.edu.sg,M
81f86352d423a1ee0fcc936985e32fdce7e21587,Eunice Lam,zxcvbn1908,eunice.lam.2013@sis.smu.edu.sg,F
aa825c91111c96ef206accc2dd45ae9919942b35,Eustace Kong,zxcvbn1438,eustace.kong.2014@sis.smu.edu.sg,M
